
央视频道,#genre#
宁夏卫视,http://ott.eonn.cn:35455/itv/1000000002000031451.m3u8?livemode=1&stbId=10&cdn=ystenlive&Contentid=1000000002000031451
甘肃卫视,http://ott.eonn.cn:35455/itv/5000000011000031121.m3u8?cdn=bestzb
山西卫视,http://ott.eonn.cn:35455/itv/1000000002000021220.m3u8?cdn=ystenlive
陕西卫视,http://ott.eonn.cn:35455/itv/5000000006000040017.m3u8?cdn=bestzb
新疆卫视,http://ott.eonn.cn:35455/itv/1000000002000029441.m3u8?livemode=1&stbId=10&cdn=ystenlive&Contentid=1000000002000029441
新疆卫视,http://ott.eonn.cn:35455/itv/1000000002000029441.m3u8?cdn=ystenlive&Contentid=1000000002000029441
西藏卫视,http://ott.eonn.cn:35455/itv/1000000002000015894.m3u8?cdn=ystenlive&Contentid=1000000002000015894
兵团卫视,http://ott.eonn.cn:35455/itv/1000000005000266005.m3u8?cdn=ystenlive&Contentid=1000000005000266005
安多卫视,http://ott.eonn.cn:35455/itv/1000000005000266001.m3u8?cdn=ystenlive&Contentid=1000000005000266001
康巴卫视,http://ott.eonn.cn:35455/itv/1000000005000266002.m3u8?cdn=ystenlive&Contentid=1000000005000266002
农林卫视,http://ott.eonn.cn:35455/itv/1000000005000266003.m3u8?cdn=ystenlive&Contentid=1000000005000266003
延边卫视,http://ott.eonn.cn:35455/itv/1000000005000266008.m3u8?cdn=ystenlive&Contentid=1000000005000266008
三沙卫视,http://ott.eonn.cn:35455/itv/5000000011000288016.m3u8?cdn=bestzb
山东教育,http://ott.eonn.cn:35455/itv/1000000002000004097.m3u8?cdn=ystenlive











江浙沪频道,#genre#

上海外语,http://2000.run:35455/itv/5000000010000030951.m3u8?cdn=bestzb&Contentid=5000000010000030951
第一财经,http://2000.run:35455/itv/5000000010000027146.m3u8?cdn=bestzb&Contentid=5000000010000027146
东方财经,http://2000.run:35455/itv/5000000007000010003.m3u8?cdn=bestzb&Contentid=5000000007000010003
东方影视,http://2000.run:35455/itv/5000000010000032212.m3u8?cdn=bestzb&Contentid=5000000010000032212
上海都市,http://2000.run:35455/itv/5000000010000018926.m3u8?cdn=bestzb&Contentid=5000000010000018926
纪实人文,http://2000.run:35455/itv/5000000004000010282.m3u8?cdn=bestzb&Contentid=5000000004000010282
纪实人文,http://2000.run:35455/itv/1000000001000010606.m3u8?cdn=ystenlive&Contentid=1000000005000265021
五星体育,http://2000.run:35455/itv/5000000010000017540.m3u8?cdn=bestzb&Contentid=5000000010000017540
上海新闻综合,http://2000.run:35455/itv/2000000002000000005.m3u8?&cdn=hnbblive




上海外语,http://ott.eonn.cn:35455/itv/5000000010000030951.m3u8?cdn=bestzb&Contentid=5000000010000030951
第一财经,http://ott.eonn.cn:35455/itv/5000000010000027146.m3u8?cdn=bestzb&Contentid=5000000010000027146
东方财经,http://ott.eonn.cn:35455/itv/5000000007000010003.m3u8?cdn=bestzb&Contentid=5000000007000010003
东方影视,http://ott.eonn.cn:35455/itv/5000000010000032212.m3u8?cdn=bestzb&Contentid=5000000010000032212
上海都市,http://ott.eonn.cn:35455/itv/5000000010000018926.m3u8?cdn=bestzb&Contentid=5000000010000018926
纪实人文,http://ott.eonn.cn:35455/itv/5000000004000010282.m3u8?cdn=bestzb&Contentid=5000000004000010282
纪实人文,http://ott.eonn.cn:35455/itv/1000000005000265021.m3u8?cdn=ystenlive&Contentid=1000000005000265021
五星体育,http://ott.eonn.cn:35455/itv/5000000010000017540.m3u8?cdn=bestzb&Contentid=5000000010000017540

第一财经,https://a21709.tv.netsite.cc/proxy/1946402424/1946402424.m3u8
纪实人文,https://a21709.tv.netsite.cc/proxy/1975883896/1975883896.m3u8
上海都市,https://a21709.tv.netsite.cc/proxy/2116818558/2116818558.m3u8

浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8


浙江卫视,https://a21709.tv.netsite.cc/proxy/2059640241/2059640241.m3u8
钱江都市,https://a21709.tv.netsite.cc/proxy/2044904392/2044904392.m3u8
浙江经济生活,https://a21709.tv.netsite.cc/proxy/1529435983/1529435983.m3u8
浙江民生休闲,https://a21709.tv.netsite.cc/proxy/991769224/991769224.m3u8
浙江新闻,https://a21709.tv.netsite.cc/proxy/2053951003/2053951003.m3u8
浙江教科影视,https://a21709.tv.netsite.cc/proxy/833196700/833196700.m3u8
浙江少儿,https://a21709.tv.netsite.cc/proxy/1658458613/1658458613.m3u8
浙江国际,https://a21709.tv.netsite.cc/proxy/2031903078/2031903078.m3u8
之江纪录,https://a21709.tv.netsite.cc/proxy/1044187699/1044187699.m3u8

诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴新闻,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed


江苏新闻,https://025365.xyz:8082/jstv.php?id=jsxw
江苏城市,https://025365.xyz:8082/jstv.php?id=jscs
江苏综艺,https://025365.xyz:8082/jstv.php?id=jszy
江苏影视,https://025365.xyz:8082/jstv.php?id=jsys
江苏国际,https://025365.xyz:8082/jstv.php?id=jsjy
江苏教育,https://025365.xyz:8082/jstv.php?id=jsty
江苏卫视,https://025365.xyz:8082/jstv.php?id=jsws
江苏影视,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/G_JSYS/G_JSYS.m3u8
江苏综艺,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/G_JSZY/G_JSZY.m3u8
江苏教育,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/G_JSJY/G_JSJY.m3u8
江苏新闻,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/G_JSGG/G_JSGG.m3u8


江苏卫视,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=jsws
江苏城市,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=jscs
南京十八,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=njsb
南京教科,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=njkj
南京新闻综合,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=njxwzh


数字频道,#genre#

CHC家庭影院,https://www.freetv.top/migu/644368373.m3u8?migutoken=b9d9d0ba0208e949cf0736455b86290b2d1d2ff4727f523b7117dde6eb883cb4582c5ce1519685e57d54bfb562057c10a00dde58bb674d8600fd2d918b8cb440294e083e7b8f19e0dbcc9250d8
CHC动作电影,https://www.freetv.top/migu/644368714.m3u8?migutoken=2e48d18419793654f347e8ca29e0028ce9f3eaaa7a108b006304178b8f790f34908f8a09bbb8f4b8b8abcf36e2341f1043dde8719cf4927fcd0dcde4667f8b91e68e820314791d9b70452862c9

CHC影迷电影,http://58.19.38.162:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0

CHC影迷电影,http://php.jdshipin.com/TVOD/iptv.php?id=chcymdy
CHC动作电影,http://php.jdshipin.com/TVOD/iptv.php?id=chcdzdy
CHC家庭影院,http://php.jdshipin.com/TVOD/iptv.php?id=chcjtyy
CHC动作电影,https://ali.hlspull.yximgs.com/live/diyp_chcdongzuo.flv
CHC家庭影院,https://ali.hlspull.yximgs.com/live/diyp_chcjiating.flv
CHC影迷电影,https://ali.hlspull.yximgs.com/live/diyp_chcyingmi.flv


华数4K,http://2000.run:35455/itv/6000000003000004748.m3u8?cdn=wasusyt&Contentid=6000000003000004748
纯享4K,http://2000.run:35455/itv/1000000004000011651.m3u8?cdn=ystenlive&Contentid=1000000004000011651
咪咕4K1,http://2000.run:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive&Contentid=3000000010000005180
咪咕4K2,http://2000.run:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive&Contentid=3000000010000015686
咪咕4K3,http://2000.run:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive&Contentid=3000000001000005308
咪咕4K4,http://2000.run:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive&Contentid=3000000001000005969
咪咕4K1,http://ott.eonn.cn:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive&Contentid=3000000010000005180
咪咕4K2,http://ott.eonn.cn:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive&Contentid=3000000010000015686
咪咕4K3,http://ott.eonn.cn:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive&Contentid=3000000001000005308
咪咕4K4,http://ott.eonn.cn:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive&Contentid=3000000001000005969
咪咕4K1,http://3501776.xyz:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive&Contentid=3000000010000005180
咪咕4K2,http://3501776.xyz:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive&Contentid=3000000010000015686
咪咕4K3,http://3501776.xyz:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive&Contentid=3000000001000005308
咪咕4K4,http://3501776.xyz:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive&Contentid=3000000001000005969
咪咕直播,http://ott.eonn.cn:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=YanG-1989
咪咕直播,http://ott.eonn.cn:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=YanG-1989
咪咕直播,http://ott.eonn.cn:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=YanG-1989

华数4K,http://ott.eonn.cn:35455/itv/6000000003000004748.m3u8?cdn=wasusyt&Contentid=6000000003000004748
纯享4K,http://ott.eonn.cn:35455/itv/1000000004000011651.m3u8?cdn=ystenlive&Contentid=1000000004000011651
咪咕4K1,http://ott.eonn.cn:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive&Contentid=3000000010000005180
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,http://cdn3.132.us.kg/live/cwjd/stream.m3u8
漫威电影,http://jiaojirentv.top/2020/dy.php?id=6140589

1905电影网,http://php.jdshipin.com/1905.php?id=1905dy
淘电影,http://39.134.135.80/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

求索动物,http://2000.run:35455/itv/2000000004000000009.m3u8?cdn=hnbblive
求索纪录,http://2000.run:35455/itv/2000000004000000010.m3u8?cdn=hnbblive
求索科学,http://2000.run:35455/itv/2000000004000000011.m3u8?cdn=hnbblive
求索生活,http://2000.run:35455/itv/2000000004000000008.m3u8?cdn=hnbblive


求索动物,http://ott.eonn.cn:35455/itv/6000000002000010046.m3u8?cdn=wasusyt
求索纪录,http://ott.eonn.cn:35455/itv/6000000002000032052.m3u8?cdn=wasusyt
求索科学,http://ott.eonn.cn:35455/itv/6000000002000032344.m3u8?cdn=wasusyt
求索生活,http://ott.eonn.cn:35455/itv/6000000002000003382.m3u8?cdn=wasusyt



纪实科教,http://2000.run:35455/itv/1000000001000001910.m3u8?cdn=ystenlive&Contentid=1000000001000001910
纪实科教,http://2000.run:35455/itv/1000000005000265020.m3u8?cdn=ystenlive&Contentid=1000000005000265020
卡酷少儿,http://2000.run:35455/itv/7851974109718180595.m3u8?cdn=bestzb&Contentid=7851974109718180595
新海南,http://2000.run:35455/itv/2000000003000000011.m3u8?cdn=hnbblive&Contentid=2000000003000000011
湖南经视,http://2000.run:35455/itv/6306119848317438256.m3u8?cdn=hnbblive&Contentid=6306119848317438256
湖南娱乐,http://2000.run:35455/itv/6427893650335440392.m3u8?cdn=hnbblive&Contentid=6427893650335440392
湖南都市,http://2000.run:35455/itv/4682579636905393407.m3u8?cdn=hnbblive&Contentid=4682579636905393407
湖南电视剧,http://2000.run:35455/itv/8765482907954673867.m3u8?cdn=hnbblive&Contentid=8765482907954673867
湖南爱晚,http://2000.run:35455/itv/6307875884530512195.m3u8?cdn=hnbblive&Contentid=6307875884530512195
湖南电影,http://2000.run:35455/itv/7884242846753128038.m3u8?cdn=hnbblive&Contentid=7884242846753128038
湖南国际,http://2000.run:35455/itv/5015828848322021526.m3u8?cdn=hnbblive&Contentid=5015828848322021526
金鹰纪实,http://2000.run:35455/itv/5000000011000031203.m3u8?cdn=bestzb&Contentid=5000000011000031203
快乐垂钓,http://2000.run:35455/itv/5000000011000031206.m3u8?cdn=bestzb&Contentid=5000000011000031206
茶频道,http://2000.run:35455/itv/5000000011000031209.m3u8?cdn=bestzb&Contentid=5000000011000031209

湖南电视剧,http://ott.eonn.cn:35455/itv/8765482907954673867.m3u8?cdn=hnbblive&Contentid=8765482907954673867
湖南爱晚,http://ott.eonn.cn:35455/itv/6307875884530512195.m3u8?cdn=hnbblive&Contentid=6307875884530512195
湖南电影,http://ott.eonn.cn:35455/itv/7884242846753128038.m3u8?cdn=hnbblive&Contentid=7884242846753128038
湖南国际,http://ott.eonn.cn:35455/itv/5015828848322021526.m3u8?cdn=hnbblive&Contentid=5015828848322021526
金鹰纪实,http://ott.eonn.cn:35455/itv/5000000011000031203.m3u8?cdn=bestzb&Contentid=5000000011000031203
快乐垂钓,http://ott.eonn.cn:35455/itv/5000000011000031206.m3u8?cdn=bestzb&Contentid=5000000011000031206
茶频道,http://ott.eonn.cn:35455/itv/5000000011000031209.m3u8?cdn=bestzb&Contentid=5000000011000031209

动漫秀场,http://2000.run:35455/itv/5000000011000031113.m3u8?cdn=bestzb&Contentid=5000000011000031113
都市剧场,http://2000.run:35455/itv/5000000011000031111.m3u8?cdn=bestzb&Contentid=5000000011000031111
法治天地,http://2000.run:35455/itv/9001547084732463424.m3u8?cdn=bestzb&Contentid=9001547084732463424
欢笑剧场,http://2000.run:35455/itv/5000000002000009455.m3u8?cdn=bestzb&Contentid=5000000002000009455
欢笑剧场,http://2000.run:35455/itv/5000000007000010001.m3u8?cdn=bestzb&Contentid=5000000007000010001
金色学堂,http://2000.run:35455/itv/5000000010000026105.m3u8?cdn=bestzb&Contentid=5000000010000026105
劲爆体育,http://2000.run:35455/itv/5000000002000029972.m3u8?cdn=bestzb&Contentid=5000000002000029972
乐游,http://2000.run:35455/itv/5000000011000031112.m3u8?cdn=bestzb&Contentid=5000000011000031112
魅力足球,http://2000.run:35455/itv/5000000011000031207.m3u8?cdn=bestzb&Contentid=5000000011000031207
七彩戏剧,http://2000.run:35455/itv/5000000011000031116.m3u8?cdn=bestzb&Contentid=5000000011000031116
生活时尚,http://2000.run:35455/itv/5000000002000019634.m3u8?cdn=bestzb&Contentid=5000000002000019634
游戏风云,http://2000.run:35455/itv/5000000011000031114.m3u8?cdn=bestzb&Contentid=5000000011000031114
精彩影视,http://2000.run:35455/itv/2000000004000000063.m3u8?cdn=hnbblive&Contentid=2000000004000000063
精彩影视,http://2000.run:35455/itv/6000000006000320630.m3u8?cdn=wasusyt&Contentid=6000000006000320630

动漫秀场,http://ott.eonn.cn:35455/itv/5000000011000031113.m3u8?cdn=bestzb&Contentid=5000000011000031113
都市剧场,http://ott.eonn.cn:35455/itv/5000000011000031111.m3u8?cdn=bestzb&Contentid=5000000011000031111
法治天地,http://ott.eonn.cn:35455/itv/9001547084732463424.m3u8?cdn=bestzb&Contentid=9001547084732463424
欢笑剧场,http://ott.eonn.cn:35455/itv/5000000002000009455.m3u8?cdn=bestzb&Contentid=5000000002000009455
欢笑剧场,http://ott.eonn.cn:35455/itv/5000000007000010001.m3u8?cdn=bestzb&Contentid=5000000007000010001
金色学堂,http://ott.eonn.cn:35455/itv/5000000010000026105.m3u8?cdn=bestzb&Contentid=5000000010000026105
劲爆体育,http://ott.eonn.cn:35455/itv/5000000002000029972.m3u8?cdn=bestzb&Contentid=5000000002000029972
乐游,http://ott.eonn.cn:35455/itv/5000000011000031112.m3u8?cdn=bestzb&Contentid=5000000011000031112
魅力足球,http://ott.eonn.cn:35455/itv/5000000011000031207.m3u8?cdn=bestzb&Contentid=5000000011000031207
七彩戏剧,http://ott.eonn.cn:35455/itv/5000000011000031116.m3u8?cdn=bestzb&Contentid=5000000011000031116
生活时尚,http://ott.eonn.cn:35455/itv/5000000002000019634.m3u8?cdn=bestzb&Contentid=5000000002000019634
游戏风云,http://ott.eonn.cn:35455/itv/5000000011000031114.m3u8?cdn=bestzb&Contentid=5000000011000031114
精彩影视,http://ott.eonn.cn:35455/itv/2000000004000000063.m3u8?cdn=hnbblive&Contentid=2000000004000000063
精彩影视,http://ott.eonn.cn:35455/itv/6000000006000320630.m3u8?cdn=wasusyt&Contentid=6000000006000320630





南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de


港澳台频道,#genre#

凤凰资讯,http://cdn3.132.us.kg/live/fhzx/stream.m3u8
凤凰资讯,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx
凤凰资讯,https://ali.hlspull.yximgs.com/live/diyp_fh1.flv
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰中文,https://ali.hlspull.yximgs.com/live/diyp_fh2.flv
凤凰中文,http://cdn.132.us.kg/live/fhzw/stream.m3u8
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw

凤凰香港,https://ali.hlspull.yximgs.com/live/diyp_fh3.flv
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk



凤凰中文,http://quan2018.mycloudnas.com:51888/play/a012/index.m3u8
凤凰资讯,http://quan2018.mycloudnas.com:51888/play/a015/index.m3u8
凤凰电影,http://quan2018.mycloudnas.com:51888/play/a017/index.m3u8
Chanle V,http://quan2018.mycloudnas.com:51888/play/a011/index.m3u8
星空卫视,http://quan2018.mycloudnas.com:51888/play/a016/index.m3u8

凤凰电影,http://home.js001.com:7777/stream/channelid/884059847?profile=pass
探索频道,http://61.221.215.25:8800/hls/1/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8

翡翠台,http://cdn.132.us.kg/live/fct4k/stream.m3u8
TVBJ1,http://cdn3.132.us.kg/live/j1/stream.m3u8
TVBJ2,http://cdn.132.us.kg/live/tvbp/stream.m3u8   
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
澳视澳门,http://cdn.132.us.kg/live/asam/stream.m3u8
澳亚卫视,http://cdn.132.us.kg/live/as/stream.m3u8
星光影视,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
HOY TV,http://cdn.132.us.kg/live/hoy/stream.m3u8
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
华丽翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
TVB武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya

莲花卫视,http://php.jdshipin.com:8880/amlh.php


星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193

环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8

TVBS新闻台,http://61.221.215.25:8800/hls/9/index.m3u8
TVBS新闻台,
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8


中天新闻,http://50.7.234.10:8278/tvbs_n/playlist.m3u8?tid=MEFE5283322452833224&ct=19226&tsum=5f4e9bb0782ab3aae36328763cba2ffd
中天新闻,http://litv.zapi.us.kg/?4gtv-4gtv009
TVBS欢乐台,http://50.7.234.10:8278/tvbshuanle_twn/playlist.m3u8?tid=MBCB7220883472208834&ct=19234&tsum=82bece8e29754b899ffb60e5246dfc74
TVBS,http://50.7.234.10:8278/tvbs/playlist.m3u8?tid=MEFE3093330530933305&ct=19249&tsum=ce6b5e9293b3618104ad53084745a223
TVBS,http://litv.zapi.us.kg/?4gtv-4gtv073
TVBS,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS新闻台,http:////litv.zapi.us.kg/?4gtv-4gtv072

TVBS新闻台,http://litv.zapi.us.kg/?4gtv-4gtv072
TVBS欢乐台,http://litv.zapi.us.kg/?4gtv-4gtv068
TVBS精采,http://litv.zapi.us.kg/?4gtv-4gtv067

番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
AMC电影,http://litv.zapi.us.kg/?4gtv-4gtv017

CAT电影,http://litv.zapi.us.kg/?4gtv-4gtv076
数位电影,http://litv.zapi.us.kg/?4gtv-4gtv011
靖天电影,http://litv.zapi.us.kg/?4gtv-4gtv061
龙华偶像,http://litv.zapi.us.kg/?litv-longturn12
龙华电影,http://litv.zapi.us.kg/?litv-longturn03
龙华戏剧,http://litv.zapi.us.kg/?litv-longturn18
龙华经典,http://litv.zapi.us.kg/?litv-longturn21
中视,rtmp://f13h.mine.nu/sat/tv091
华视新闻,http://litv.zapi.us.kg/?4gtv-4gtv052
中视新闻,http://litv.zapi.us.kg/?4gtv-4gtv074
非凡新闻,http://litv.zapi.us.kg/?4gtv-4gtv010
东森新闻,http://litv.zapi.us.kg/?4gtv-4gtv152
民视影剧台,http://litv.zapi.us.kg/?litv-ftv09
中天亚洲台,http://livetv.skycf.eu.org/live.m3u8?c=3
中视菁采,http://litv.zapi.us.kg/?4gtv-4gtv064
美国之音,http://litv.zapi.us.kg/?litv-ftv03
亚洲旅游,http://litv.zapi.us.kg/?litv-longturn17
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大立电视台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
八大戏剧HD,http://61.221.215.25:8800/hls/39/index.m3u8

港澳台AKTV,#genre#
鳳凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
鳳凰資訊,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
鳳凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
中天新聞台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
TVBS-新聞台,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
中視,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
28 AI 智慧賽馬,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8
Channel 5 HD,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8
Channel 8 HD,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8
Channel U HD,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8
Hoy 78,http://aktv.top/AKTV/live/aktv/hoy78/AKTV.m3u8
myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
tvN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8
中天亞洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
千禧經典台,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
娛樂新聞台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
寰宇新聞台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
亞洲新聞台,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
無線新聞台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
美亞電影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
華視,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
靖天電影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
黃金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
龍華日韓台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
龍華經典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
龍華電影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8
Now星影台,http://aktv.top/AKTV/live/aktv2/now-1/AKTV.m3u8
TVB 星河台,http://aktv.top/AKTV/live/aktv2/tvb/AKTV.m3u8
viutv 99,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8
viutv6 96,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8
无线新闻台(北美),http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8
爆谷台,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
Animax-HK,http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8
C+台,http://aktv.top/AKTV/live/aktv3/c/AKTV.m3u8
DW,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8
France 24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8
KIX,http://aktv.top/AKTV/live/aktv3/kix/AKTV.m3u8
Love Nature HD,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8
NHK World-Japan,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8
Nick Jr,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8
Nickelodeon,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8
ROCK Action,http://aktv.top/AKTV/live/aktv3/rockaction/AKTV.m3u8
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
ZooMoo,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8

iHOT频道,#genre#


iHOT爱动漫,http://2000.run:35455/itv/2000000004000000059.m3u8?&cdn=hnbblive
iHOT爱历史,http://2000.run:35455/itv/2000000004000000046.m3u8?&cdn=hnbblive
